Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Product Type,New Column,Test,Test2
02-05-2025,Central,Phone,4,368.69,Store D,Wholesale,0,Diana,1474.76,Gift Card,WINTER15,0,REG101277,Cust 8787,48.57,02-05-2025,06-05-2025,Cameron,Mobile Devices,639.6666667,1278,1278
21-12-2023,West,Monitor,7,257.01,Store D,Retail,0.05,Eva,1709.1165,Credit Card,,0,REG101278,Cust 9717,35.52,21-12-2023,28-12-2023,Wendy,Laptop and Accessories,640.1666667,1279,1279
10-09-2024,East,Laptop,14,85.54,Store B,Wholesale,0,Frank,1197.56,Gift Card,FREESHIP,0,REG101279,Cust 2719,16.08,10-09-2024,14-09-2024,Eric,Laptop and Accessories,640.6666667,1280,1280
05-04-2024,Central,Chair,9,267.6,Store D,Retail,0.15,Eva,2047.14,Credit Card,FREESHIP,0,REG101280,Cust 6203,8.48,05-04-2024,10-04-2024,Cameron,Office Accessories,641.1666667,1281,1281
26-07-2023,East,Desk,15,261.85,Store D,Wholesale,0.15,Diana,3338.5875,Online,SAVE10,0,REG101281,Cust 9151,40.68,26-07-2023,31-07-2023,Eric,Office Accessories,641.6666667,1282,1282
12-11-2023,East,Printer,11,199.57,Store A,Retail,0.05,Bob,2085.5065,Debit Card,SAVE10,0,REG101282,Cust 5096,48.94,12-11-2023,14-11-2023,Eric,Laptop and Accessories,642.1666667,1283,1283
18-04-2025,Central,Phone,5,504.96,Store C,Retail,0.05,Diana,2398.56,Gift Card,FREESHIP,0,REG101283,Cust 4250,22.12,18-04-2025,20-04-2025,Cameron,Mobile Devices,642.6666667,1284,1284
12-08-2023,South,Chair,8,28.34,Store C,Wholesale,0.05,Alice,215.384,Cash,,1,REG101284,Cust 1276,23.19,12-08-2023,19-08-2023,Sophie,Office Accessories,643.1666667,1285,1285
12-12-2024,West,Printer,17,495.13,Store D,Wholesale,0.1,Alice,7575.489,Online,FREESHIP,1,REG101285,Cust 6063,26.37,12-12-2024,21-12-2024,Wendy,Laptop and Accessories,643.6666667,1286,1286
07-05-2025,West,Phone,14,142.05,Store D,Retail,0.05,Frank,1889.265,Gift Card,SAVE10,0,REG101286,Cust 7604,33.65,07-05-2025,13-05-2025,Wendy,Mobile Devices,644.1666667,1287,1287
10-03-2025,East,Chair,16,504.36,Store D,Wholesale,0,Bob,8069.76,Debit Card,,1,REG101287,Cust 9402,11.67,10-03-2025,13-03-2025,Eric,Office Accessories,644.6666667,1288,1288
01-06-2025,East,Desk,7,122.2,Store B,Retail,0,Carlos,855.4,Credit Card,,0,REG101288,Cust 4398,30.21,01-06-2025,10-06-2025,Eric,Office Accessories,645.1666667,1289,1289
19-05-2025,West,Chair,7,338.42,Store B,Retail,0.15,Alice,2013.599,Online,FREESHIP,0,REG101289,Cust 8770,5.82,19-05-2025,21-05-2025,Wendy,Office Accessories,645.6666667,1290,1290
08-02-2023,East,Tablet,4,224.75,Store D,Wholesale,0,Frank,899,Debit Card,,0,REG101290,Cust 2148,43.86,08-02-2023,16-02-2023,Eric,Mobile Devices,646.1666667,1291,1291
24-04-2025,Central,Desk,16,509.71,Store C,Wholesale,0.1,Carlos,7339.824,Cash,,0,REG101291,Cust 4107,41.78,24-04-2025,03-05-2025,Cameron,Office Accessories,646.6666667,1292,1292
01-09-2024,North,Tablet,14,297.56,Store B,Wholesale,0.1,Diana,3749.256,Debit Card,FREESHIP,0,REG101292,Cust 4450,31.44,01-09-2024,08-09-2024,Ryan,Mobile Devices,647.1666667,1293,1293
07-11-2024,Central,Printer,13,365.11,Store C,Retail,0.05,Diana,4509.1085,Online,,0,REG101293,Cust 8233,13.97,07-11-2024,13-11-2024,Cameron,Laptop and Accessories,647.6666667,1294,1294
29-11-2024,East,Chair,1,139.13,Store C,Wholesale,0,Carlos,139.13,Cash,,1,REG101294,Cust 9012,35.92,29-11-2024,02-12-2024,Eric,Office Accessories,648.1666667,1295,1295
10-04-2023,West,Chair,6,543.89,Store C,Retail,0,Bob,3263.34,Cash,,1,REG101295,Cust 1496,13.19,10-04-2023,20-04-2023,Wendy,Office Accessories,648.6666667,1296,1296
10-01-2024,North,Printer,19,219.7,Store A,Retail,0,Alice,4174.3,Cash,FREESHIP,0,REG101296,Cust 9365,15.38,10-01-2024,16-01-2024,Ryan,Laptop and Accessories,649.1666667,1297,1297
17-05-2025,South,Phone,6,94.34,Store C,Retail,0.05,Alice,537.738,Cash,WINTER15,1,REG101297,Cust 1392,49.26,17-05-2025,23-05-2025,Sophie,Mobile Devices,649.6666667,1298,1298
26-07-2024,Central,Laptop,9,486.58,Store A,Retail,0.15,Alice,3722.337,Online,FREESHIP,0,REG101298,Cust 3474,38.72,26-07-2024,30-07-2024,Cameron,Laptop and Accessories,650.1666667,1299,1299
26-12-2024,South,Desk,12,578.86,Store D,Retail,0.15,Frank,5904.372,Cash,FREESHIP,0,REG101299,Cust 2111,25.84,26-12-2024,03-01-2025,Sophie,Office Accessories,650.6666667,1300,1300
23-01-2025,East,Tablet,7,196.88,Store C,Retail,0,Diana,1378.16,Debit Card,SAVE10,0,REG101300,Cust 9506,44.92,23-01-2025,31-01-2025,Eric,Mobile Devices,651.1666667,1301,1301
25-03-2024,South,Phone,7,446.32,Store B,Wholesale,0.1,Alice,2811.816,Debit Card,,0,REG101301,Cust 2341,47.23,25-03-2024,01-04-2024,Sophie,Mobile Devices,651.6666667,1302,1302
04-03-2025,Central,Tablet,11,447.38,Store D,Wholesale,0,Alice,4921.18,Gift Card,SAVE10,0,REG101302,Cust 7035,36.72,04-03-2025,11-03-2025,Cameron,Mobile Devices,652.1666667,1303,1303
20-10-2023,South,Desk,14,275.34,Store B,Retail,0.1,Carlos,3469.284,Online,,1,REG101303,Cust 5935,32.8,20-10-2023,24-10-2023,Sophie,Office Accessories,652.6666667,1304,1304
19-09-2024,Central,Desk,2,27.64,Store B,Retail,0.15,Frank,46.988,Credit Card,FREESHIP,0,REG101304,Cust 3291,21.73,19-09-2024,28-09-2024,Cameron,Office Accessories,653.1666667,1305,1305
23-09-2023,North,Monitor,17,439.3,Store B,Retail,0,Frank,7468.1,Online,FREESHIP,0,REG101305,Cust 5258,12.87,23-09-2023,26-09-2023,Ryan,Laptop and Accessories,653.6666667,1306,1306
31-12-2024,East,Printer,15,573.81,Store C,Retail,0,Alice,8607.15,Gift Card,SAVE10,0,REG101306,Cust 4715,35.87,31-12-2024,02-01-2025,Eric,Laptop and Accessories,654.1666667,1307,1307
23-01-2024,North,Desk,19,360.06,Store C,Wholesale,0.05,Eva,6499.083,Debit Card,FREESHIP,0,REG101307,Cust 3106,33.19,23-01-2024,31-01-2024,Ryan,Office Accessories,654.6666667,1308,1308
13-06-2023,East,Laptop,7,535.2,Store C,Retail,0.1,Frank,3371.76,Debit Card,,0,REG101308,Cust 9606,10.44,13-06-2023,23-06-2023,Eric,Laptop and Accessories,655.1666667,1309,1309
01-07-2023,East,Chair,19,161.13,Store A,Wholesale,0,Diana,3061.47,Credit Card,FREESHIP,0,REG101309,Cust 9182,5.46,01-07-2023,06-07-2023,Eric,Office Accessories,655.6666667,1310,1310
22-03-2025,South,Laptop,11,29.6,Store D,Retail,0.15,Carlos,276.76,Cash,FREESHIP,1,REG101310,Cust 6299,34.96,22-03-2025,25-03-2025,Sophie,Laptop and Accessories,656.1666667,1311,1311
07-02-2025,South,Laptop,16,172.89,Store B,Wholesale,0.15,Diana,2351.304,Credit Card,FREESHIP,1,REG101311,Cust 9628,41.87,07-02-2025,15-02-2025,Sophie,Laptop and Accessories,656.6666667,1312,1312
18-10-2023,North,Phone,5,48.06,Store A,Wholesale,0,Alice,240.3,Gift Card,FREESHIP,0,REG101312,Cust 3831,19.17,18-10-2023,26-10-2023,Ryan,Mobile Devices,657.1666667,1313,1313
02-01-2024,Central,Desk,7,55.76,Store C,Wholesale,0.1,Alice,351.288,Online,,0,REG101313,Cust 7955,38.98,02-01-2024,11-01-2024,Cameron,Office Accessories,657.6666667,1314,1314
08-03-2025,South,Laptop,4,24.58,Store B,Wholesale,0.15,Carlos,83.572,Debit Card,WINTER15,0,REG101314,Cust 3939,39.87,08-03-2025,17-03-2025,Sophie,Laptop and Accessories,658.1666667,1315,1315
03-07-2023,West,Desk,2,504.82,Store D,Retail,0,Carlos,1009.64,Debit Card,FREESHIP,0,REG101315,Cust 7916,25.54,03-07-2023,08-07-2023,Wendy,Office Accessories,658.6666667,1316,1316
15-11-2023,North,Tablet,17,275.89,Store B,Wholesale,0.1,Bob,4221.117,Gift Card,FREESHIP,0,REG101316,Cust 2477,15.43,15-11-2023,22-11-2023,Ryan,Mobile Devices,659.1666667,1317,1317
10-02-2024,West,Desk,9,130.57,Store C,Wholesale,0.1,Eva,1057.617,Cash,WINTER15,0,REG101317,Cust 3781,37.14,10-02-2024,17-02-2024,Wendy,Office Accessories,659.6666667,1318,1318
09-04-2025,West,Monitor,12,312.72,Store C,Retail,0,Eva,3752.64,Gift Card,,0,REG101318,Cust 2641,18.46,09-04-2025,19-04-2025,Wendy,Laptop and Accessories,660.1666667,1319,1319
09-09-2023,West,Tablet,18,222.66,Store C,Wholesale,0.05,Alice,3807.486,Gift Card,SAVE10,0,REG101319,Cust 1969,12.91,09-09-2023,12-09-2023,Wendy,Mobile Devices,660.6666667,1320,1320
19-03-2023,East,Phone,13,374.05,Store D,Wholesale,0.05,Diana,4619.5175,Debit Card,FREESHIP,0,REG101320,Cust 4494,26.32,19-03-2023,26-03-2023,Eric,Mobile Devices,661.1666667,1321,1321
31-12-2024,Central,Printer,11,331.29,Store B,Wholesale,0.1,Alice,3279.771,Credit Card,WINTER15,0,REG101321,Cust 8850,6.22,31-12-2024,02-01-2025,Cameron,Laptop and Accessories,661.6666667,1322,1322
24-11-2023,Central,Phone,5,533.52,Store D,Wholesale,0,Carlos,2667.6,Credit Card,FREESHIP,1,REG101322,Cust 3061,9.08,24-11-2023,26-11-2023,Cameron,Mobile Devices,662.1666667,1323,1323
15-05-2025,East,Chair,10,492.24,Store A,Retail,0,Alice,4922.4,Gift Card,WINTER15,0,REG101323,Cust 4732,38.89,15-05-2025,22-05-2025,Eric,Office Accessories,662.6666667,1324,1324
06-04-2025,South,Tablet,9,543.57,Store D,Retail,0.15,Diana,4158.3105,Debit Card,SAVE10,0,REG101324,Cust 9889,7.54,06-04-2025,11-04-2025,Sophie,Mobile Devices,663.1666667,1325,1325
06-02-2024,South,Desk,17,141.76,Store D,Wholesale,0.1,Bob,2168.928,Cash,WINTER15,1,REG101325,Cust 2165,9.98,06-02-2024,14-02-2024,Sophie,Office Accessories,663.6666667,1326,1326
14-05-2025,North,Laptop,12,502.7,Store D,Wholesale,0.1,Alice,5429.16,Credit Card,FREESHIP,0,REG101326,Cust 6121,6.49,14-05-2025,20-05-2025,Ryan,Laptop and Accessories,664.1666667,1327,1327
13-01-2023,East,Tablet,10,155.43,Store D,Wholesale,0.05,Frank,1476.585,Gift Card,WINTER15,0,REG101327,Cust 4071,26.49,13-01-2023,18-01-2023,Eric,Mobile Devices,664.6666667,1328,1328
19-02-2024,North,Tablet,18,203.73,Store B,Wholesale,0,Carlos,3667.14,Gift Card,SAVE10,1,REG101328,Cust 5249,24.98,19-02-2024,28-02-2024,Ryan,Mobile Devices,665.1666667,1329,1329
07-10-2023,South,Phone,3,464.11,Store B,Wholesale,0.15,Alice,1183.4805,Gift Card,,0,REG101329,Cust 4262,27.45,07-10-2023,12-10-2023,Sophie,Mobile Devices,665.6666667,1330,1330
17-09-2024,Central,Chair,2,442.03,Store B,Retail,0.15,Carlos,751.451,Debit Card,WINTER15,0,REG101330,Cust 9314,28.71,17-09-2024,19-09-2024,Cameron,Office Accessories,666.1666667,1331,1331
07-05-2023,North,Phone,7,82.91,Store A,Retail,0.05,Eva,551.3515,Debit Card,WINTER15,1,REG101331,Cust 7703,17.03,07-05-2023,17-05-2023,Ryan,Mobile Devices,666.6666667,1332,1332
12-12-2023,North,Phone,13,468.16,Store B,Retail,0.15,Alice,5173.168,Cash,SAVE10,0,REG101332,Cust 8367,29.11,12-12-2023,21-12-2023,Ryan,Mobile Devices,667.1666667,1333,1333
11-03-2025,Central,Tablet,3,11.32,Store C,Retail,0.05,Eva,32.262,Online,WINTER15,0,REG101333,Cust 7872,16.39,11-03-2025,14-03-2025,Cameron,Mobile Devices,667.6666667,1334,1334
29-03-2024,East,Chair,1,378.36,Store A,Retail,0.05,Eva,359.442,Cash,,0,REG101334,Cust 4732,7.59,29-03-2024,07-04-2024,Eric,Office Accessories,668.1666667,1335,1335
28-07-2024,West,Tablet,6,61.06,Store D,Wholesale,0,Bob,366.36,Debit Card,SAVE10,1,REG101335,Cust 1007,49.09,28-07-2024,05-08-2024,Wendy,Mobile Devices,668.6666667,1336,1336
11-07-2024,South,Tablet,14,98.06,Store A,Wholesale,0.1,Alice,1235.556,Debit Card,SAVE10,1,REG101336,Cust 1946,10.34,11-07-2024,21-07-2024,Sophie,Mobile Devices,669.1666667,1337,1337
05-07-2024,West,Laptop,16,123.86,Store A,Wholesale,0.15,Alice,1684.496,Gift Card,,1,REG101337,Cust 6347,18.02,05-07-2024,14-07-2024,Wendy,Laptop and Accessories,669.6666667,1338,1338
19-03-2024,East,Laptop,16,90.3,Store C,Wholesale,0.05,Diana,1372.56,Online,WINTER15,0,REG101338,Cust 6499,25.25,19-03-2024,24-03-2024,Eric,Laptop and Accessories,670.1666667,1339,1339
25-12-2023,Central,Tablet,18,470.91,Store C,Wholesale,0.1,Eva,7628.742,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,25-12-2023,29-12-2023,Cameron,Mobile Devices,670.6666667,1340,1340
03-12-2024,South,Monitor,12,383.45,Store C,Retail,0,Bob,4601.4,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,03-12-2024,05-12-2024,Sophie,Laptop and Accessories,671.1666667,1341,1341
08-09-2023,East,Tablet,20,293.94,Store B,Retail,0.15,Alice,4996.98,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,08-09-2023,15-09-2023,Eric,Mobile Devices,671.6666667,1342,1342
05-01-2024,East,Desk,2,454.01,Store B,Wholesale,0,Diana,908.02,Online,WINTER15,0,REG101342,Cust 1265,9.78,05-01-2024,07-01-2024,Eric,Office Accessories,672.1666667,1343,1343
03-08-2023,South,Chair,5,163.55,Store D,Retail,0.05,Frank,776.8625,Cash,,0,REG101343,Cust 7676,28.9,03-08-2023,10-08-2023,Sophie,Office Accessories,672.6666667,1344,1344
11-02-2025,North,Monitor,12,141.61,Store B,Wholesale,0,Frank,1699.32,Credit Card,WINTER15,0,REG101344,Cust 4442,11.72,11-02-2025,21-02-2025,Ryan,Laptop and Accessories,673.1666667,1345,1345
17-06-2023,South,Chair,6,332.18,Store B,Wholesale,0.1,Bob,1793.772,Online,WINTER15,0,REG101345,Cust 2975,21.95,17-06-2023,21-06-2023,Sophie,Office Accessories,673.6666667,1346,1346
05-02-2024,Central,Monitor,14,463.96,Store D,Retail,0.15,Diana,5521.124,Gift Card,,0,REG101346,Cust 7832,29.19,05-02-2024,14-02-2024,Cameron,Laptop and Accessories,674.1666667,1347,1347
17-03-2024,South,Desk,10,68.27,Store A,Wholesale,0.15,Diana,580.295,Credit Card,,0,REG101347,Cust 7753,24.33,17-03-2024,27-03-2024,Sophie,Office Accessories,674.6666667,1348,1348
03-02-2024,Central,Laptop,8,27.01,Store C,Wholesale,0.05,Eva,205.276,Online,FREESHIP,1,REG101348,Cust 8639,42.65,03-02-2024,09-02-2024,Cameron,Laptop and Accessories,675.1666667,1349,1349
31-03-2023,North,Tablet,9,78.8,Store D,Retail,0.1,Alice,638.28,Online,FREESHIP,0,REG101349,Cust 9878,9.29,31-03-2023,10-04-2023,Ryan,Mobile Devices,675.6666667,1350,1350
18-08-2023,West,Tablet,16,174.68,Store B,Wholesale,0.15,Frank,2375.648,Credit Card,,0,REG101350,Cust 4205,45.99,18-08-2023,22-08-2023,Wendy,Mobile Devices,676.1666667,1351,1351
10-09-2023,Central,Printer,4,306.06,Store C,Wholesale,0.05,Carlos,1163.028,Gift Card,SAVE10,1,REG101351,Cust 4009,32.75,10-09-2023,13-09-2023,Cameron,Laptop and Accessories,676.6666667,1352,1352
29-01-2024,South,Tablet,12,164.22,Store C,Retail,0,Bob,1970.64,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,29-01-2024,03-02-2024,Sophie,Mobile Devices,677.1666667,1353,1353
21-03-2024,North,Tablet,20,336.29,Store C,Retail,0,Eva,6725.8,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,21-03-2024,30-03-2024,Ryan,Mobile Devices,677.6666667,1354,1354
03-08-2024,West,Tablet,7,180.25,Store D,Retail,0.1,Diana,1135.575,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,03-08-2024,05-08-2024,Wendy,Mobile Devices,678.1666667,1355,1355
05-05-2025,North,Monitor,1,21.75,Store C,Retail,0,Alice,21.75,Cash,FREESHIP,0,REG101355,Cust 6509,7.35,05-05-2025,14-05-2025,Ryan,Laptop and Accessories,678.6666667,1356,1356
08-02-2023,West,Tablet,13,149.16,Store C,Retail,0.1,Eva,1745.172,Cash,,1,REG101356,Cust 4270,20.9,08-02-2023,16-02-2023,Wendy,Mobile Devices,679.1666667,1357,1357
26-05-2023,Central,Chair,7,220.9,Store A,Wholesale,0.15,Bob,1314.355,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,26-05-2023,05-06-2023,Cameron,Office Accessories,679.6666667,1358,1358
15-07-2024,East,Chair,1,364.27,Store A,Retail,0.1,Alice,327.843,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,15-07-2024,22-07-2024,Eric,Office Accessories,680.1666667,1359,1359
18-12-2024,North,Monitor,9,306.42,Store C,Wholesale,0,Bob,2757.78,Online,,0,REG101359,Cust 1621,15.81,18-12-2024,27-12-2024,Ryan,Laptop and Accessories,680.6666667,1360,1360
29-09-2024,North,Tablet,18,589,Store B,Wholesale,0.1,Diana,9541.8,Cash,WINTER15,0,REG101360,Cust 6790,37.78,29-09-2024,08-10-2024,Ryan,Mobile Devices,681.1666667,1361,1361
25-10-2024,South,Desk,16,249.45,Store C,Wholesale,0.1,Alice,3592.08,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,25-10-2024,01-11-2024,Sophie,Office Accessories,681.6666667,1362,1362
06-01-2025,North,Monitor,20,440.32,Store C,Retail,0.05,Alice,8366.08,Debit Card,SAVE10,1,REG101362,Cust 1258,6.17,06-01-2025,16-01-2025,Ryan,Laptop and Accessories,682.1666667,1363,1363
19-11-2023,Central,Tablet,3,101.34,Store A,Wholesale,0,Carlos,304.02,Debit Card,,0,REG101363,Cust 8051,23.15,19-11-2023,21-11-2023,Cameron,Mobile Devices,682.6666667,1364,1364
11-04-2024,South,Phone,17,311.61,Store A, Retail,0.05,Eva,5032.5015,Online,,1,REG101364,Cust 9371,29.9,11-04-2024,17-04-2024,Sophie,Mobile Devices,683.1666667,1365,1365
30-03-2024,South,Monitor,2,441.18,Store B, Retail,0.15,Bob,750.006,Cash,,1,REG101365,Cust 9881,23.07,30-03-2024,06-04-2024,Sophie,Laptop and Accessories,683.6666667,1366,1366
25-11-2024,North,Chair,20,286.66,Store D,Retail,0.1,Carlos,5159.88,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,25-11-2024,29-11-2024,Ryan,Office Accessories,684.1666667,1367,1367
06-01-2025,North,Printer,13,483.63,Store A,Retail,0.05,Carlos,5972.8305,Cash,FREESHIP,0,REG101367,Cust 9189,18.22,06-01-2025,15-01-2025,Ryan,Laptop and Accessories,684.6666667,1368,1368
15-04-2023,West,Tablet,8,304.15,Store B,Wholesale,0.05,Carlos,2311.54,Debit Card,,0,REG101368,Cust 8802,41.73,15-04-2023,18-04-2023,Wendy,Mobile Devices,685.1666667,1369,1369
07-02-2024,East,Printer,10,452.21,Store A,Retail,0.1,Eva,4069.89,Cash,WINTER15,0,REG101369,Cust 8707,15.87,07-02-2024,17-02-2024,Eric,Laptop and Accessories,685.6666667,1370,1370
02-06-2023,East,Printer,4,248.16,Store B,Retail,0.1,Diana,893.376,Credit Card,,1,REG101370,Cust 5638,45.11,02-06-2023,05-06-2023,Eric,Laptop and Accessories,686.1666667,1371,1371
24-08-2023,East,Laptop,4,520,Store A,Retail,0,Eva,2080,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,24-08-2023,02-09-2023,Eric,Laptop and Accessories,686.6666667,1372,1372
06-12-2024,South,Chair,11,571.07,Store A,Retail,0,Frank,6281.77,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,06-12-2024,11-12-2024,Sophie,Office Accessories,687.1666667,1373,1373
08-12-2023,East,Tablet,11,65.57,Store D,Retail,0.1,Diana,649.143,Debit Card,SAVE10,1,REG101373,Cust 1161,30.43,08-12-2023,14-12-2023,Eric,Mobile Devices,687.6666667,1374,1374
12-05-2023,South,Tablet,4,397.02,Store A,Wholesale,0,Frank,1588.08,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,12-05-2023,20-05-2023,Sophie,Mobile Devices,688.1666667,1375,1375
24-04-2025,West,Laptop,10,169.35,Store B,Retail,0.05,Alice,1608.825,Credit Card,WINTER15,0,REG101375,Cust 7745,44.91,24-04-2025,27-04-2025,Wendy,Laptop and Accessories,688.6666667,1376,1376
23-04-2023,Central,Tablet,9,340.44,Store D,Retail,0.05,Carlos,2910.762,Debit Card,FREESHIP,1,REG101376,Cust 4365,36.68,23-04-2023,03-05-2023,Cameron,Mobile Devices,689.1666667,1377,1377
18-01-2023,North,Monitor,1,120.2,Store D,Retail,0.05,Carlos,114.19,Online,WINTER15,0,REG101377,Cust 3291,44.99,18-01-2023,21-01-2023,Ryan,Laptop and Accessories,689.6666667,1378,1378
11-05-2025,North,Phone,13,169.39,Store B,Wholesale,0.15,Diana,1871.7595,Credit Card,,0,REG101378,Cust 9020,6.81,11-05-2025,21-05-2025,Ryan,Mobile Devices,690.1666667,1379,1379
23-12-2024,West,Tablet,10,170.72,Store A,Wholesale,0.05,Frank,1621.84,Online,FREESHIP,0,REG101379,Cust 2667,29.18,23-12-2024,02-01-2025,Wendy,Mobile Devices,690.6666667,1380,1380
20-08-2023,West,Desk,9,323.77,Store A,Wholesale,0.15,Carlos,2476.8405,Debit Card,,0,REG101380,Cust 6158,6.36,20-08-2023,28-08-2023,Wendy,Office Accessories,691.1666667,1381,1381
18-03-2025,Central,Chair,4,481.86,Store B,Wholesale,0,Bob,1927.44,Online,FREESHIP,0,REG101381,Cust 7404,21.92,18-03-2025,23-03-2025,Cameron,Office Accessories,691.6666667,1382,1382
16-01-2024,Central,Phone,4,78.05,Store A,Retail,0,Carlos,312.2,Credit Card,,0,REG101382,Cust 8572,14.03,16-01-2024,24-01-2024,Cameron,Mobile Devices,692.1666667,1383,1383
29-05-2024,East,Tablet,6,57.4,Store C,Wholesale,0.1,Eva,309.96,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,29-05-2024,08-06-2024,Eric,Mobile Devices,692.6666667,1384,1384
25-03-2025,South,Laptop,9,454.98,Store B,Wholesale,0.15,Eva,3480.597,Credit Card,,0,REG101384,Cust 1766,40.76,25-03-2025,27-03-2025,Sophie,Laptop and Accessories,693.1666667,1385,1385
22-03-2025,Central,Desk,11,365.75,Store D,Wholesale,0.05,Bob,3822.0875,Debit Card,FREESHIP,1,REG101385,Cust 4461,8.37,22-03-2025,27-03-2025,Cameron,Office Accessories,693.6666667,1386,1386
17-08-2024,East,Phone,7,106.88,Store C,Retail,0.05,Diana,710.752,Cash,WINTER15,1,REG101386,Cust 4390,26.12,17-08-2024,24-08-2024,Eric,Mobile Devices,694.1666667,1387,1387
02-06-2024,South,Printer,2,250.98,Store B,Wholesale,0.1,Eva,451.764,Online,WINTER15,0,REG101387,Cust 9451,18.8,02-06-2024,12-06-2024,Sophie,Laptop and Accessories,694.6666667,1388,1388
31-03-2023,South,Monitor,8,591.29,Store C,Retail,0.1,Diana,4257.288,Credit Card,,1,REG101388,Cust 5335,45.14,31-03-2023,10-04-2023,Sophie,Laptop and Accessories,695.1666667,1389,1389
19-05-2024,West,Monitor,18,369.79,Store A,Wholesale,0.05,Eva,6323.409,Cash,FREESHIP,1,REG101389,Cust 3487,16.4,19-05-2024,23-05-2024,Wendy,Laptop and Accessories,695.6666667,1390,1390
02-03-2023,West,Desk,15,166.24,Store D,Wholesale,0.1,Diana,2244.24,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,02-03-2023,05-03-2023,Wendy,Office Accessories,696.1666667,1391,1391
13-03-2023,North,Printer,12,260.76,Store C,Wholesale,0.15,Carlos,2659.752,Online,,0,REG101391,Cust 9436,20.92,13-03-2023,22-03-2023,Ryan,Laptop and Accessories,696.6666667,1392,1392
16-04-2025,West,Laptop,10,348.63,Store D,Wholesale,0.05,Diana,3311.985,Credit Card,,1,REG101392,Cust 2197,42.79,16-04-2025,18-04-2025,Wendy,Laptop and Accessories,697.1666667,1393,1393
05-06-2024,North,Chair,5,473.28,Store A,Retail,0,Diana,2366.4,Credit Card,SAVE10,1,REG101393,Cust 5620,30.69,05-06-2024,15-06-2024,Ryan,Office Accessories,697.6666667,1394,1394
01-09-2024,North,Chair,16,401.83,Store B,Retail,0,Eva,6429.28,Cash,FREESHIP,0,REG101394,Cust 4101,21.54,01-09-2024,05-09-2024,Ryan,Office Accessories,698.1666667,1395,1395
21-09-2024,North,Phone,10,269.29,Store C,Retail,0,Eva,2692.9,Debit Card,SAVE10,0,REG101395,Cust 8828,14.09,21-09-2024,30-09-2024,Ryan,Mobile Devices,698.6666667,1396,1396
11-01-2025,North,Desk,4,323.02,Store C,Retail,0.05,Diana,1227.476,Cash,,0,REG101396,Cust 3187,19.53,11-01-2025,16-01-2025,Ryan,Office Accessories,699.1666667,1397,1397
04-01-2023,West,Monitor,15,439.89,Store D,Retail,0.15,Diana,5608.5975,Online,FREESHIP,0,REG101397,Cust 1081,49.71,04-01-2023,08-01-2023,Wendy,Laptop and Accessories,699.6666667,1398,1398
02-05-2023,West,Monitor,16,483.09,Store C,Wholesale,0.05,Alice,7342.968,Debit Card,,1,REG101398,Cust 5049,37.66,02-05-2023,05-05-2023,Wendy,Laptop and Accessories,700.1666667,1399,1399
09-07-2023,East,Phone,13,27.39,Store B,Retail,0.15,Frank,302.6595,Cash,,0,REG101399,Cust 5409,22.95,09-07-2023,14-07-2023,Eric,Mobile Devices,700.6666667,1400,1400
27-02-2025,East,Monitor,18,432.52,Store D,Retail,0.05,Bob,7396.092,Credit Card,SAVE10,1,REG101400,Cust 2372,34.19,27-02-2025,04-03-2025,Eric,Laptop and Accessories,701.1666667,1401,1401
